index,Patron Type Definition,Total Checkouts,Total Renewals,Age Range,Home Library Definition,Circulation Active Month,Circulation Active Year,Notice Preference Definition,Provided Email Address,Year Patron Registered,Outside of County,Years Active,Renewals per Checkouts,User Count,Average_Checkouts
2337,ADULT,7,4,35-44,Mission,May,2015,email,True,2012,False,3,0.57,350,0.02
4501,ADULT,29,0,45-54,Chinatown,May,2015,print,False,2010,False,5,0.0,194,0.14948453608247422
4610,ADULT,78,14,10-19,Chinatown,May,2015,phone,False,2011,False,4,0.18,194,0.4020618556701031
2224,YOUNG ADULT,10,1,10-19,Excelsior,May,2015,phone,False,2011,False,4,0.1,247,0.04048582995951417
1937,SENIOR,2,0,65-74,Main Library,May,2015,email,True,2015,False,0,0.0,1242,0.001610305958132045
650,ADULT,2,0,25-34,Main Library,May,2014,email,True,2014,False,0,0.0,1242,0.001610305958132045
2453,JUVENILE,30,3,10-19,Excelsior,May,2015,email,True,2012,False,3,0.1,247,0.1214574898785425
1165,ADULT,4,0,45-54,Main Library,May,2013,email,True,2013,False,0,0.0,1242,0.00322061191626409
2061,ADULT,32,0,35-44,Mission,May,2015,email,True,2009,False,6,0.0,350,0.09142857142857143
4790,ADULT,63,48,20-24,Excelsior,May,2015,email,True,2007,False,8,0.76,247,0.2550607287449393
3317,ADULT,290,35,25-34,Mission,May,2015,email,True,2013,False,2,0.12,350,0.8285714285714286
1070,ADULT,9,3,35-44,Main Library,May,2013,email,True,2009,False,4,0.33,1242,0.007246376811594203
2466,ADULT,3,7,10-19,Main Library,May,2015,print,False,2011,False,4,2.33,1242,0.0024154589371980675
2395,ADULT,1,2,25-34,Main Library,May,2014,print,False,2014,False,0,2.0,1242,0.0008051529790660225
91,ADULT,3,0,25-34,Mission,May,2015,email,True,2015,False,0,0.0,350,0.008571428571428572
440,JUVENILE,66,0,0-9,Main Library,May,2015,email,True,2014,False,1,0.0,1242,0.05314009661835749
663,ADULT,32,24,35-44,Mission,May,2015,email,True,2007,False,8,0.75,350,0.09142857142857143
1438,ADULT,33,0,20-24,Chinatown,May,2015,print,False,2012,False,3,0.0,194,0.17010309278350516
1128,ADULT,14,17,25-34,Main Library,May,2015,email,True,2011,False,4,1.21,1242,0.011272141706924315
233,ADULT,6,4,25-34,Mission,May,2015,email,True,2014,False,1,0.67,350,0.017142857142857144
4890,ADULT,2,0,45-54,Excelsior,May,2014,email,True,2011,False,3,0.0,247,0.008097165991902834
396,JUVENILE,62,0,10-19,Mission,May,2015,phone,False,2006,False,9,0.0,350,0.17714285714285713
934,SENIOR,9,1,65-74,Main Library,May,2009,phone,False,2006,False,3,0.11,1242,0.007246376811594203
950,JUVENILE,39,3,10-19,Chinatown,May,2014,email,True,2011,False,3,0.08,194,0.20103092783505155
2538,JUVENILE,48,0,10-19,Main Library,May,2014,email,True,2013,False,1,0.0,1242,0.03864734299516908
2503,ADULT,77,5,45-54,Main Library,May,2013,email,True,2006,False,7,0.06,1242,0.061996779388083734
2522,ADULT,360,336,55-59,Main Library,May,2015,phone,False,2010,False,5,0.93,1242,0.2898550724637681
1056,ADULT,27,9,35-44,Main Library,May,2013,email,True,2013,False,0,0.33,1242,0.021739130434782608
2443,ADULT,7,9,25-34,Main Library,May,2015,email,True,2015,False,0,1.29,1242,0.005636070853462158
1662,ADULT,13,0,25-34,Chinatown,May,2013,email,True,2009,False,4,0.0,194,0.06701030927835051
859,JUVENILE,1,0,10-19,Main Library,May,2015,email,True,2015,False,0,0.0,1242,0.0008051529790660225
345,JUVENILE,7,0,0-9,Chinatown,May,2015,print,False,2014,False,1,0.0,194,0.03608247422680412
279,ADULT,0,0,25-34,Mission,May,2012,email,True,2012,False,0,0.0,350,0.0
4564,JUVENILE,169,1,10-19,Excelsior,May,2015,phone,False,2009,False,6,0.01,247,0.6842105263157895
2680,ADULT,8,0,20-24,Main Library,May,2013,email,True,2013,False,0,0.0,1242,0.00644122383252818
424,ADULT,257,4,45-54,Chinatown,May,2015,print,False,2008,False,7,0.02,194,1.324742268041237
1867,JUVENILE,171,13,10-19,Chinatown,May,2014,print,False,2007,False,7,0.08,194,0.8814432989690721
993,ADULT,47,6,25-34,Main Library,May,2015,email,True,2009,False,6,0.13,1242,0.03784219001610306
1147,ADULT,3123,78,20-24,Main Library,May,2014,email,True,2005,False,9,0.02,1242,2.5144927536231885
1770,ADULT,193,13,20-24,Chinatown,May,2014,print,False,2011,False,3,0.07,194,0.9948453608247423
925,ADULT,54,38,25-34,Main Library,May,2014,email,True,2005,False,9,0.7,1242,0.043478260869565216
871,ADULT,30,0,35-44,Mission,May,2015,email,True,2011,False,4,0.0,350,0.08571428571428572
2436,ADULT,9,4,25-34,Main Library,May,2015,phone,False,2014,False,1,0.44,1242,0.007246376811594203
913,ADULT,28,0,45-54,Main Library,May,2015,email,True,2014,False,1,0.0,1242,0.02254428341384863
528,ADULT,31,47,25-34,Chinatown,May,2014,email,True,2007,False,7,1.52,194,0.15979381443298968
588,ADULT,3,0,60-64,Chinatown,May,2015,phone,False,2015,False,0,0.0,194,0.015463917525773196
1043,ADULT,3,0,20-24,Main Library,May,2013,print,False,2013,False,0,0.0,1242,0.0024154589371980675
794,ADULT,37,2,60-64,Mission,June,2014,phone,False,2007,False,7,0.05,350,0.10571428571428572
1532,ADULT,1,0,45-54,Main Library,June,2015,email,True,2015,False,0,0.0,1242,0.0008051529790660225
4788,ADULT,24,15,35-44,Main Library,June,2014,email,True,2009,False,5,0.62,1242,0.01932367149758454
4741,JUVENILE,9,1,0-9,Main Library,June,2013,email,True,2013,False,0,0.11,1242,0.007246376811594203
4753,JUVENILE,20,0,0-9,Main Library,June,2015,phone,False,2014,False,1,0.0,1242,0.01610305958132045
3626,ADULT,7,0,10-19,Main Library,June,2012,email,True,2010,False,2,0.0,1242,0.005636070853462158
4826,ADULT,8,1,25-34,Main Library,June,2013,email,True,2013,False,0,0.12,1242,0.00644122383252818
753,JUVENILE,46,8,10-19,Mission,June,2015,email,True,2010,False,5,0.17,350,0.13142857142857142
4127,ADULT,70,15,35-44,Main Library,June,2014,email,True,2011,False,3,0.21,1242,0.05636070853462158
3656,ADULT,1,0,20-24,Main Library,June,2012,phone,False,2012,False,0,0.0,1242,0.0008051529790660225
3655,ADULT,7,0,20-24,Main Library,June,2015,email,True,2008,False,7,0.0,1242,0.005636070853462158
3920,YOUNG ADULT,16,0,10-19,Main Library,June,2014,print,False,2011,False,3,0.0,1242,0.01288244766505636
4070,ADULT,1,0,25-34,Mission,June,2011,email,True,2011,False,0,0.0,350,0.002857142857142857
1163,SENIOR,6,0,65-74,Excelsior,June,2015,phone,False,2013,False,2,0.0,247,0.024291497975708502
592,JUVENILE,38,0,0-9,Mission,June,2015,phone,False,2014,False,1,0.0,350,0.10857142857142857
1294,ADULT,64,0,45-54,Excelsior,June,2014,email,True,2006,False,8,0.0,247,0.2591093117408907
4179,ADULT,3,0,25-34,Main Library,June,2014,email,True,2014,False,0,0.0,1242,0.0024154589371980675
728,ADULT,4,8,25-34,Main Library,June,2013,email,True,2013,False,0,2.0,1242,0.00322061191626409
1329,ADULT,30,7,55-59,Excelsior,June,2014,email,True,2010,False,4,0.23,247,0.1214574898785425
4167,ADULT,47,15,35-44,Main Library,June,2011,phone,True,2009,False,2,0.32,1242,0.03784219001610306
1992,JUVENILE,172,0,0-9,Mission,June,2014,phone,False,2013,False,1,0.0,350,0.49142857142857144
947,ADULT,21,0,35-44,Main Library,June,2015,email,True,2006,False,9,0.0,1242,0.016908212560386472
1405,ADULT,34,0,35-44,Excelsior,June,2014,email,True,2011,False,3,0.0,247,0.13765182186234817
3526,ADULT,71,31,25-34,Main Library,June,2015,email,True,2013,False,2,0.44,1242,0.0571658615136876
1613,SENIOR,12,0,65-74,Excelsior,June,2014,phone,False,2009,False,5,0.0,247,0.048582995951417005
4978,ADULT,6,1,35-44,Main Library,June,2014,email,True,2005,False,9,0.17,1242,0.004830917874396135
1732,JUVENILE,10,0,10-19,Excelsior,June,2015,phone,False,2008,False,7,0.0,247,0.04048582995951417
3558,YOUNG ADULT,604,157,10-19,Main Library,June,2015,email,True,2006,False,9,0.26,1242,0.4863123993558776
4240,ADULT,8,0,25-34,Main Library,June,2013,email,True,2013,False,0,0.0,1242,0.00644122383252818
4260,SENIOR,3,0,65-74,Main Library,June,2014,print,False,2014,False,0,0.0,1242,0.0024154589371980675
2073,ADULT,26,0,60-64,Excelsior,June,2014,email,True,2009,False,5,0.0,247,0.10526315789473684
1598,ADULT,2,0,20-24,Main Library,June,2015,email,True,2015,False,0,0.0,1242,0.001610305958132045
4739,ADULT,18,1,25-34,Main Library,June,2015,email,True,2012,False,3,0.06,1242,0.014492753623188406
1577,ADULT,324,175,35-44,Mission,June,2014,email,True,2008,False,6,0.54,350,0.9257142857142857
2499,JUVENILE,8,1,0-9,Excelsior,June,2013,email,True,2013,False,0,0.12,247,0.032388663967611336
4629,ADULT,276,271,25-34,Main Library,June,2013,email,True,2006,False,7,0.98,1242,0.2222222222222222
3829,JUVENILE,80,7,0-9,Main Library,June,2015,phone,False,2013,False,2,0.09,1242,0.0644122383252818
3974,ADULT,12,5,25-34,Main Library,June,2013,email,True,2013,False,0,0.42,1242,0.00966183574879227
861,JUVENILE,289,12,0-9,Main Library,June,2014,phone,False,2011,False,3,0.04,1242,0.23268921095008052
4535,ADULT,17,0,45-54,Main Library,June,2015,email,True,2011,False,4,0.0,1242,0.013687600644122383
1238,ADULT,27,3,45-54,Main Library,June,2014,email,True,2013,False,1,0.11,1242,0.021739130434782608
4513,ADULT,28,35,35-44,Mission,June,2014,email,True,2011,False,3,1.25,350,0.08
1083,ADULT,18,0,35-44,Mission,June,2014,phone,False,2008,False,6,0.0,350,0.05142857142857143
3839,ADULT,1,0,35-44,Main Library,June,2013,email,True,2013,False,0,0.0,1242,0.0008051529790660225
4120,ADULT,115,47,25-34,Excelsior,June,2015,email,True,2010,False,5,0.41,247,0.46558704453441296
4611,ADULT,7,0,45-54,Main Library,June,2015,email,True,2015,False,0,0.0,1242,0.005636070853462158
4254,ADULT,3,2,25-34,Excelsior,June,2014,email,True,2011,False,3,0.67,247,0.012145748987854251
1203,ADULT,17,0,25-34,Main Library,June,2015,email,True,2015,False,0,0.0,1242,0.013687600644122383
3879,ADULT,8,0,25-34,Main Library,June,2015,email,True,2015,False,0,0.0,1242,0.00644122383252818
3880,ADULT,11,0,25-34,Main Library,June,2015,email,True,2011,False,4,0.0,1242,0.008856682769726247
846,ADULT,1,0,20-24,Main Library,June,2015,email,True,2014,False,1,0.0,1242,0.0008051529790660225
4430,ADULT,23,4,25-34,Excelsior,June,2013,email,True,2012,False,1,0.17,247,0.0931174089068826
4554,SENIOR,5,0,75+,Main Library,June,2015,phone,False,2012,False,3,0.0,1242,0.004025764895330112
1155,ADULT,3,0,45-54,Main Library,June,2014,email,True,2012,False,2,0.0,1242,0.0024154589371980675
105,ADULT,11,14,60-64,Main Library,June,2014,phone,False,2006,False,8,1.27,1242,0.008856682769726247
1169,ADULT,0,0,25-34,Main Library,June,2013,email,True,2013,False,0,0.0,1242,0.0
92,ADULT,62,4,35-44,Main Library,June,2014,phone,False,2011,False,3,0.06,1242,0.0499194847020934
4085,YOUNG ADULT,300,29,10-19,Main Library,June,2015,email,True,2008,False,7,0.1,1242,0.24154589371980675
4646,ADULT,9,0,35-44,Mission,June,2013,email,True,2013,False,0,0.0,350,0.025714285714285714
4915,YOUNG ADULT,3,0,10-19,Excelsior,June,2014,phone,False,2006,False,8,0.0,247,0.012145748987854251
41,ADULT,5,0,35-44,Main Library,June,2015,email,True,2011,False,4,0.0,1242,0.004025764895330112
2504,ADULT,6,0,20-24,Excelsior,June,2015,phone,False,2012,False,3,0.0,247,0.024291497975708502
2528,ADULT,3,0,35-44,Excelsior,June,2015,email,True,2008,False,7,0.0,247,0.012145748987854251
175,YOUNG ADULT,1,0,10-19,Mission,June,2014,email,True,2014,False,0,0.0,350,0.002857142857142857
4397,ADULT,1,0,35-44,Main Library,June,2013,phone,False,2011,False,2,0.0,1242,0.0008051529790660225
2820,ADULT,96,27,45-54,Excelsior,June,2014,email,True,2011,False,3,0.28,247,0.38866396761133604
809,ADULT,140,39,35-44,Mission,June,2009,email,True,2005,False,4,0.28,350,0.4
4702,JUVENILE,152,1,10-19,Main Library,June,2015,phone,False,2011,False,4,0.01,1242,0.12238325281803543
4041,ADULT,24,60,25-34,Main Library,June,2013,email,True,2012,False,1,2.5,1242,0.01932367149758454
4039,SENIOR,241,0,65-74,Main Library,June,2014,print,False,2006,False,8,0.0,1242,0.19404186795491143
3719,ADULT,57,14,65-74,Main Library,June,2015,email,True,2007,False,8,0.25,1242,0.04589371980676329
839,ADULT,63,0,35-44,Mission,June,2014,email,True,2010,False,4,0.0,350,0.18
3200,ADULT,5,5,35-44,Excelsior,June,2014,phone,False,2006,False,8,1.0,247,0.020242914979757085
1420,ADULT,5,0,25-34,Mission,June,2015,email,True,2014,False,1,0.0,350,0.014285714285714285
4022,ADULT,72,28,35-44,Main Library,June,2014,email,True,2009,False,5,0.39,1242,0.057971014492753624
1072,ADULT,2,0,45-54,Main Library,June,2014,email,True,2010,False,4,0.0,1242,0.001610305958132045
3761,ADULT,13,12,25-34,Main Library,June,2013,email,True,2012,False,1,0.92,1242,0.010466988727858293
4007,ADULT,24,7,60-64,Main Library,June,2011,email,True,2005,False,6,0.29,1242,0.01932367149758454
883,SENIOR,34,32,65-74,Mission,June,2012,email,True,2011,False,1,0.94,350,0.09714285714285714
1100,ADULT,24,35,25-34,Main Library,June,2011,email,True,2009,False,2,1.46,1242,0.01932367149758454
3780,ADULT,784,6,45-54,Main Library,June,2014,email,True,2012,False,2,0.01,1242,0.6312399355877617
3787,ADULT,3637,1,35-44,Main Library,June,2015,email,True,2006,False,9,0.0,1242,2.928341384863124
821,ADULT,57,41,25-34,Main Library,June,2014,email,True,2009,False,5,0.72,1242,0.04589371980676329
1690,ADULT,1,0,45-54,Main Library,June,2013,print,False,2013,False,0,0.0,1242,0.0008051529790660225
2,ADULT,56,78,25-34,Main Library,June,2014,email,True,2013,False,1,1.39,1242,0.04508856682769726
2643,ADULT,12,0,35-44,Mission,June,2013,email,True,2010,False,3,0.0,350,0.03428571428571429
2877,YOUNG ADULT,1046,712,10-19,Main Library,June,2013,email,True,2009,False,4,0.68,1242,0.8421900161030595
3635,ADULT,3,0,45-54,Mission,June,2009,email,True,2009,False,0,0.0,350,0.008571428571428572
3589,ADULT,4,1,35-44,Chinatown,June,2015,email,True,2015,False,0,0.25,194,0.020618556701030927
3167,ADULT,5,2,35-44,Main Library,June,2014,email,True,2010,False,4,0.4,1242,0.004025764895330112
1197,YOUNG ADULT,6,0,10-19,Chinatown,June,2015,print,False,2007,False,8,0.0,194,0.030927835051546393
3857,JUVENILE,17,0,0-9,Chinatown,June,2012,phone,True,2012,False,0,0.0,194,0.08762886597938144
2532,ADULT,4,4,25-34,Main Library,June,2014,email,True,2014,False,0,1.0,1242,0.00322061191626409
1793,ADULT,11,11,20-24,Richmond,June,2014,phone,True,2014,False,0,1.0,248,0.04435483870967742
1244,ADULT,3,0,55-59,Chinatown,June,2013,email,True,2008,False,5,0.0,194,0.015463917525773196
3685,JUVENILE,130,0,0-9,Mission,June,2015,email,True,2014,False,1,0.0,350,0.37142857142857144
2850,ADULT,8,12,20-24,Main Library,June,2013,email,True,2012,False,1,1.5,1242,0.00644122383252818
2426,JUVENILE,200,9,10-19,Mission,June,2015,email,True,2007,False,8,0.04,350,0.5714285714285714
3822,ADULT,8,0,45-54,Richmond,June,2013,email,True,2013,False,0,0.0,248,0.03225806451612903
1614,ADULT,1,0,35-44,Richmond,June,2013,email,True,2013,False,0,0.0,248,0.004032258064516129
2743,ADULT,0,0,20-24,Richmond,June,2013,email,True,2013,False,0,0.0,248,0.0
2042,ADULT,140,91,35-44,Main Library,June,2013,email,True,2013,False,0,0.65,1242,0.11272141706924316
447,ADULT,3,3,20-24,Main Library,June,2015,email,True,2014,False,1,1.0,1242,0.0024154589371980675
2001,ADULT,15,0,60-64,Main Library,June,2013,phone,False,2013,False,0,0.0,1242,0.012077294685990338
1160,ADULT,11,33,10-19,Chinatown,June,2015,email,True,2013,False,2,3.0,194,0.05670103092783505
3788,ADULT,4,3,35-44,Richmond,June,2015,print,False,2014,False,1,0.75,248,0.016129032258064516
455,ADULT,4,0,25-34,Main Library,June,2013,email,True,2013,False,0,0.0,1242,0.00322061191626409
2010,ADULT,17,3,25-34,Richmond,June,2014,email,True,2014,False,0,0.18,248,0.06854838709677419
1533,JUVENILE,3,1,0-9,Chinatown,June,2015,phone,False,2015,False,0,0.33,194,0.015463917525773196
3000,ADULT,116,33,45-54,Main Library,June,2014,email,True,2010,False,4,0.28,1242,0.09339774557165861
2896,YOUNG ADULT,6,0,10-19,Richmond,June,2009,print,False,2006,False,3,0.0,248,0.024193548387096774
2708,ADULT,4,0,35-44,Richmond,June,2013,email,True,2012,False,1,0.0,248,0.016129032258064516
2695,ADULT,7,8,60-64,Richmond,June,2015,email,True,2014,False,1,1.14,248,0.028225806451612902
2384,ADULT,120,130,25-34,Main Library,June,2014,email,True,2010,False,4,1.08,1242,0.0966183574879227
2554,ADULT,6,10,25-34,Richmond,June,2013,email,True,2012,False,1,1.67,248,0.024193548387096774
2547,ADULT,2,0,60-64,Richmond,June,2014,email,True,2010,False,4,0.0,248,0.008064516129032258
3559,ADULT,26,2,45-54,Mission,June,2015,phone,False,2008,False,7,0.08,350,0.07428571428571429
2938,ADULT,26,19,25-34,Main Library,June,2014,email,True,2011,False,3,0.73,1242,0.020933977455716585
3028,YOUNG ADULT,5,4,10-19,Main Library,June,2014,email,True,2014,False,0,0.8,1242,0.004025764895330112
344,ADULT,5,0,25-34,Main Library,June,2012,print,False,2009,False,3,0.0,1242,0.004025764895330112
2386,SENIOR,4,0,65-74,Richmond,June,2014,email,True,2009,False,5,0.0,248,0.016129032258064516
2297,ADULT,46,27,35-44,Main Library,June,2015,email,True,2010,False,5,0.59,1242,0.037037037037037035
2912,ADULT,5,8,25-34,Main Library,June,2013,email,True,2009,False,4,1.6,1242,0.004025764895330112
3602,ADULT,6,13,25-34,Mission,June,2014,email,True,2013,False,1,2.17,350,0.017142857142857144
3090,JUVENILE,27,10,10-19,Main Library,June,2015,email,True,2008,False,7,0.37,1242,0.021739130434782608
975,JUVENILE,624,22,10-19,Excelsior,June,2015,phone,False,2012,False,3,0.04,247,2.526315789473684
1576,ADULT,6,1,45-54,Chinatown,June,2013,email,True,2012,False,1,0.17,194,0.030927835051546393
3402,ADULT,1,0,20-24,Chinatown,June,2013,phone,False,2013,False,0,0.0,194,0.005154639175257732
2181,ADULT,2,0,25-34,Main Library,June,2013,email,True,2013,False,0,0.0,1242,0.001610305958132045
3132,ADULT,11,0,25-34,Main Library,June,2014,email,True,2013,False,1,0.0,1242,0.008856682769726247
1998,JUVENILE,390,18,10-19,Main Library,June,2015,phone,False,2008,False,7,0.05,1242,0.3140096618357488
4542,SENIOR,51,0,65-74,Chinatown,June,2015,email,True,2007,False,8,0.0,194,0.26288659793814434
4040,SENIOR,17,0,65-74,Chinatown,June,2014,print,False,2009,False,5,0.0,194,0.08762886597938144
4884,ADULT,8,28,45-54,Chinatown,June,2014,email,True,2012,False,2,3.5,194,0.041237113402061855
1829,YOUNG ADULT,10,0,10-19,Main Library,June,2015,email,True,2011,False,4,0.0,1242,0.008051529790660225
2208,YOUNG ADULT,4,0,10-19,Mission,June,2014,email,True,2014,False,0,0.0,350,0.011428571428571429
112,JUVENILE,76,0,10-19,Excelsior,June,2014,phone,False,2010,False,4,0.0,247,0.3076923076923077
4347,ADULT,139,2,25-34,Richmond,June,2013,email,True,2009,False,4,0.01,248,0.5604838709677419
3903,ADULT,11,2,25-34,Mission,June,2015,phone,False,2015,False,0,0.18,350,0.03142857142857143
1888,SENIOR,567,0,65-74,Main Library,June,2015,phone,False,2008,False,7,0.0,1242,0.45652173913043476
3398,ADULT,422,304,20-24,Main Library,June,2015,email,True,2007,False,8,0.72,1242,0.3397745571658615
484,JUVENILE,597,114,0-9,Excelsior,June,2014,email,True,2011,False,3,0.19,247,2.417004048582996
1788,SENIOR,1,2,55-59,Main Library,June,2015,email,True,2015,False,0,2.0,1242,0.0008051529790660225
587,ADULT,132,39,45-54,Richmond,June,2015,email,True,2014,False,1,0.3,248,0.532258064516129
4578,ADULT,3,0,60-64,Richmond,June,2014,phone,False,2011,False,3,0.0,248,0.012096774193548387
3268,ADULT,43,0,25-34,Mission,June,2015,email,True,2011,False,4,0.0,350,0.12285714285714286
1005,ADULT,11,15,20-24,Richmond,June,2014,email,True,2011,False,3,1.36,248,0.04435483870967742
4199,ADULT,1,0,35-44,Richmond,June,2014,email,True,2014,False,0,0.0,248,0.004032258064516129
698,ADULT,3,0,60-64,Chinatown,June,2013,phone,False,2013,False,0,0.0,194,0.015463917525773196
1957,JUVENILE,3,1,10-19,Main Library,June,2015,print,False,2011,False,4,0.33,1242,0.0024154589371980675
2577,ADULT,42,19,25-34,Main Library,June,2014,email,True,2008,False,6,0.45,1242,0.033816425120772944
1691,ADULT,8,0,45-54,Main Library,June,2013,email,True,2013,False,0,0.0,1242,0.00644122383252818
2803,ADULT,50,10,45-54,Main Library,June,2014,email,True,2010,False,4,0.2,1242,0.040257648953301126
2815,ADULT,39,31,45-54,Main Library,June,2009,email,True,2008,False,1,0.79,1242,0.03140096618357488
4742,YOUNG ADULT,178,137,10-19,Richmond,June,2014,email,True,2007,False,7,0.77,248,0.717741935483871
3295,SENIOR,4,0,75+,Main Library,June,2015,email,True,2015,False,0,0.0,1242,0.00322061191626409
2829,JUVENILE,14,0,0-9,Main Library,June,2014,email,True,2014,False,0,0.0,1242,0.011272141706924315
3284,ADULT,5,0,55-59,Main Library,June,2014,email,True,2009,False,5,0.0,1242,0.004025764895330112
